Timestamp,Open,High,Low,Close,Volume
01-01-2020 14:40,32087.8,32098.1,32080.8,32083.6,0
01-01-2020 14:45,32087.9,32100.75,32079.45,32098.8,0
01-01-2020 14:50,32100.2,32102.9,32081.4,32084.8,0
01-01-2020 14:55,32085.1,32089.4,32068.2,32068.2,0
01-01-2020 15:00,32069.2,32107.4,32067.05,32100.3,0
01-01-2020 15:05,32097.2,32120.6,32095.35,32103.3,0
01-01-2020 15:10,32103.5,32118.15,32083,32102.3,0
01-01-2020 15:15,32102.6,32113.1,32086.7,32093,0
01-01-2020 15:20,32091.8,32123.8,32091.25,32118.4,0
01-01-2020 15:25,32116.7,32135.55,32113.6,32128.9,0
02-01-2020 09:15,32133.2,32220.95,32121.4,32216.4,0
02-01-2020 09:20,32218.2,32236.15,32210.7,32217.6,0
02-01-2020 09:25,32216.1,32239.05,32214.45,32233.2,0
02-01-2020 09:30,32231.9,32255.7,32227.65,32244.1,0
02-01-2020 09:35,32240.9,32245.15,32182.15,32196.5,0
02-01-2020 09:40,32193.7,32211.75,32191.65,32195.4,0
02-01-2020 09:45,32194.2,32195.05,32154.7,32167.7,0
02-01-2020 09:50,32168.7,32187.05,32134.65,32138.2,0
02-01-2020 09:55,32138.5,32160.9,32132.95,32160.9,0
02-01-2020 10:00,32161,32179,32157.85,32177.8,0
02-01-2020 10:05,32178.3,32188.4,32169.3,32176.9,0
02-01-2020 10:10,32176.8,32179.2,32150.4,32172.8,0
02-01-2020 10:15,32170.1,32214.95,32167.25,32213.1,0
02-01-2020 10:20,32211.7,32216.6,32194.15,32201.7,0
02-01-2020 10:25,32202.2,32213.65,32199.55,32206.2,0
02-01-2020 10:30,32207.1,32232.3,32206.7,32220.6,0
02-01-2020 10:35,32223.3,32234.6,32218.85,32227.6,0
02-01-2020 10:40,32227.3,32230.6,32205.25,32208.8,0
02-01-2020 10:45,32211.8,32213.55,32192,32206.8,0
02-01-2020 10:50,32205.3,32219.55,32196.1,32209.4,0
02-01-2020 10:55,32210.5,32212.05,32182.65,32185.2,0
02-01-2020 11:00,32184.8,32189.8,32171.4,32183.3,0
02-01-2020 11:05,32184.8,32198.6,32179.2,32198.2,0
02-01-2020 11:10,32195.8,32201.5,32182.4,32190.3,0
02-01-2020 11:15,32192.2,32214.9,32191.4,32209.3,0
02-01-2020 11:20,32209.1,32240.5,32208.25,32236.6,0
02-01-2020 11:25,32237.6,32241.35,32214.05,32215.4,0
02-01-2020 11:30,32215.6,32241.6,32215.55,32241.6,0
02-01-2020 11:35,32240.4,32248.8,32225.95,32230,0
02-01-2020 11:40,32230.7,32240.05,32225.9,32233.4,0
02-01-2020 11:45,32233.4,32255,32233.45,32240.6,0
02-01-2020 11:50,32239.9,32264.65,32239.75,32261.3,0
02-01-2020 11:55,32262.3,32262.35,32237.95,32249.2,0
02-01-2020 12:00,32249.3,32259.1,32244.3,32246.1,0
02-01-2020 12:05,32245.2,32271.65,32245.2,32268.4,0
02-01-2020 12:10,32269.8,32281.5,32262.55,32276.9,0
02-01-2020 12:15,32275.5,32290.7,32275.15,32282.5,0
02-01-2020 12:20,32282.7,32289,32270.3,32285.8,0
02-01-2020 12:25,32284.5,32289.9,32270.05,32285.5,0
02-01-2020 12:30,32285.2,32293.15,32278.95,32288.2,0
02-01-2020 12:35,32287.4,32296.15,32280.6,32288.7,0
02-01-2020 12:40,32288.1,32292.8,32283.5,32289.8,0
02-01-2020 12:45,32289.1,32292.7,32232.2,32240.8,0
02-01-2020 12:50,32242.2,32250.55,32238.5,32246.2,0
02-01-2020 12:55,32247.3,32248,32234,32236.3,0
02-01-2020 13:00,32236.3,32262.15,32235.95,32261.4,0
02-01-2020 13:05,32261.2,32269.4,32259.9,32267.1,0
02-01-2020 13:10,32266.4,32280.25,32261.45,32272.2,0
02-01-2020 13:15,32273.1,32280.35,32265.8,32277.8,0
02-01-2020 13:20,32279.1,32299.6,32274.35,32297.4,0
02-01-2020 13:25,32298.4,32339.1,32297.95,32321.7,0
02-01-2020 13:30,32319.8,32323.2,32300.4,32313,0
02-01-2020 13:35,32313.9,32325.3,32306.9,32323.3,0
02-01-2020 13:40,32321.2,32330.65,32314,32315.3,0
02-01-2020 13:45,32318.2,32321.45,32289.55,32309.1,0
02-01-2020 13:50,32311.1,32328.4,32309.55,32316.4,0
02-01-2020 13:55,32315.8,32328.15,32308.25,32325.8,0
02-01-2020 14:00,32324.8,32330.3,32313.4,32328.4,0
02-01-2020 14:05,32331.7,32359.4,32328.95,32349.8,0
02-01-2020 14:10,32350.2,32357.55,32341.5,32348.3,0
02-01-2020 14:15,32348.7,32371.15,32348.7,32363.1,0
02-01-2020 14:20,32365.8,32398.45,32358.3,32386.7,0
02-01-2020 14:25,32386.6,32396,32360.1,32378.1,0
02-01-2020 14:30,32379.3,32390.8,32374.85,32388.8,0
02-01-2020 14:35,32388.2,32410.05,32382.3,32402.1,0
02-01-2020 14:40,32400.4,32416.4,32399.5,32409,0
02-01-2020 14:45,32410.1,32438.35,32408.6,32414.5,0
02-01-2020 14:50,32414.2,32417.05,32390.2,32412.3,0
02-01-2020 14:55,32415.4,32423.3,32395.25,32412.7,0
02-01-2020 15:00,32414.2,32452.25,32410.6,32446,0
02-01-2020 15:05,32446.4,32450,32438.35,32439.5,0
02-01-2020 15:10,32438.3,32462.05,32426.25,32453.6,0
02-01-2020 15:15,32455.2,32465.45,32442.55,32450,0
02-01-2020 15:20,32450.8,32458.4,32430.3,32430.4,0
02-01-2020 15:25,32433.7,32447.25,32425.95,32432.7,0
03-01-2020 09:15,32326.9,32329.8,32237.05,32248.3,0
03-01-2020 09:20,32249.2,32275.3,32236.4,32267.3,0
03-01-2020 09:25,32270.1,32291.65,32267.1,32273.3,0
03-01-2020 09:30,32274.3,32276.1,32217.85,32228.2,0
03-01-2020 09:35,32229.2,32243.8,32216.45,32236.2,0
03-01-2020 09:40,32234.9,32237.25,32189.95,32192.3,0
03-01-2020 09:45,32190.5,32190.75,32155.1,32181.1,0
03-01-2020 09:50,32179.4,32205.75,32177,32178.2,0
03-01-2020 09:55,32180.4,32192.8,32174.3,32191,0
03-01-2020 10:00,32191.2,32223.9,32191.15,32207.2,0
03-01-2020 10:05,32209.2,32243.9,32207.55,32227.1,0
03-01-2020 10:10,32227.2,32229.3,32202.6,32218.9,0
03-01-2020 10:15,32219.6,32257.65,32206.55,32253.8,0
03-01-2020 10:20,32254.1,32256.55,32223.3,32227.8,0
03-01-2020 10:25,32227.1,32231.65,32173.6,32193,0
03-01-2020 10:30,32193.1,32198.65,32150.25,32155.6,0
03-01-2020 10:35,32159.2,32174.55,32145.7,32161.8,0
03-01-2020 10:40,32162.8,32168.8,32141.45,32163.2,0
03-01-2020 10:45,32163.6,32173.55,32157.05,32167.5,0
03-01-2020 10:50,32164.9,32175.15,32120.45,32138.4,0
03-01-2020 10:55,32137.9,32156.1,32129.85,32141.6,0
03-01-2020 11:00,32141.7,32142.4,32121.6,32130.1,0
03-01-2020 11:05,32132.3,32136.45,32104.05,32105.1,0
03-01-2020 11:10,32106.2,32144.35,32102.25,32139.6,0
03-01-2020 11:15,32137.8,32161,32136.45,32155.2,0
03-01-2020 11:20,32153.5,32155.65,32137.5,32142.6,0
03-01-2020 11:25,32141.9,32145.5,32136.25,32143.3,0
03-01-2020 11:30,32144.3,32151.1,32118.95,32127.2,0
03-01-2020 11:35,32124.2,32141.25,32122.55,32122.6,0
03-01-2020 11:40,32124.4,32133.65,32119.2,32120.2,0
03-01-2020 11:45,32119.8,32126.6,32074.85,32089.4,0
03-01-2020 11:50,32092.7,32105.25,32081.65,32097.1,0
03-01-2020 11:55,32096.4,32097.55,32074.55,32079.2,0
03-01-2020 12:00,32083.9,32090.35,32057.7,32066.9,0
03-01-2020 12:05,32067.1,32086.95,32066.4,32082.2,0
03-01-2020 12:10,32081.7,32088.15,32067.7,32076.3,0
03-01-2020 12:15,32078.2,32078.15,32039.1,32042.9,0
03-01-2020 12:20,32044.1,32083.6,32034,32075.2,0
03-01-2020 12:25,32074.3,32090.55,32063.05,32081.2,0
03-01-2020 12:30,32082.2,32083.95,32055.7,32059.4,0
03-01-2020 12:35,32059.1,32063.8,32047.55,32055.3,0
03-01-2020 12:40,32054.4,32076.35,32051.05,32074.8,0
03-01-2020 12:45,32074.8,32085.25,32073.1,32080.6,0
03-01-2020 12:50,32079.7,32089.05,32070.4,32071.7,0
03-01-2020 12:55,32070.8,32074.6,32052.65,32064.8,0
03-01-2020 13:00,32066.2,32078.7,32057.35,32068.2,0
03-01-2020 13:05,32068.2,32114.6,32066.65,32109.4,0
03-01-2020 13:10,32110.3,32123.8,32098.7,32102.4,0
03-01-2020 13:15,32101.7,32106.5,32073.9,32082.4,0
03-01-2020 13:20,32082,32096.55,32072,32076.5,0
03-01-2020 13:25,32076.1,32091.9,32074.5,32083.8,0
03-01-2020 13:30,32080.9,32094.45,32065.1,32090.2,0
03-01-2020 13:35,32089.2,32091.1,32068.6,32080.5,0
03-01-2020 13:40,32079.7,32080.4,32063.3,32067.8,0
03-01-2020 13:45,32066.9,32069.5,32045.55,32063,0
03-01-2020 13:50,32060.6,32065.8,32040.4,32043.1,0
03-01-2020 13:55,32042.6,32071.85,32042.55,32058.8,0
03-01-2020 14:00,32057.2,32057.95,32018.3,32023.1,0
03-01-2020 14:05,32023.7,32055.7,32021.45,32048.9,0
03-01-2020 14:10,32050.2,32050.25,32023.15,32023.8,0
03-01-2020 14:15,32024.6,32034.75,32013.3,32030.8,0
03-01-2020 14:20,32029.4,32048.35,32016.45,32021.2,0
03-01-2020 14:25,32021.8,32031.35,32006.7,32028.5,0
03-01-2020 14:30,32026.8,32036.65,32013.4,32028.1,0
03-01-2020 14:35,32026.4,32057.8,32025.05,32029.4,0
03-01-2020 14:40,32029.8,32038,32017.1,32017.4,0
03-01-2020 14:45,32016.6,32019.45,32004.55,32017.3,0
03-01-2020 14:50,32018.1,32018.05,31974.85,31985,0
03-01-2020 14:55,31988,31995.65,31960.4,31983.2,0
03-01-2020 15:00,31982.3,32047.45,31982.3,32040.8,0
03-01-2020 15:05,32041.7,32082.55,32041.3,32074.5,0
03-01-2020 15:10,32075.8,32078.65,32049.1,32058.6,0
03-01-2020 15:15,32058.1,32083.85,32058.1,32069.3,0
03-01-2020 15:20,32064.1,32109.1,32064.05,32100.3,0
03-01-2020 15:25,32100.9,32110.55,32074.6,32077.8,0
06-01-2020 09:15,31910.4,31914.45,31701.95,31704.2,0
06-01-2020 09:20,31706.2,31706.15,31626.7,31641.4,0
06-01-2020 09:25,31645.6,31665.4,31580.1,31583.7,0
06-01-2020 09:30,31583.2,31588.9,31487.1,31548,0
06-01-2020 09:35,31553.9,31607.4,31522.6,31586,0
06-01-2020 09:40,31586.7,31586.65,31546.15,31552,0
06-01-2020 09:45,31551.4,31582.65,31538.45,31551.8,0
06-01-2020 09:50,31551.2,31583.75,31520.5,31581.4,0
06-01-2020 09:55,31579.2,31629.3,31565.8,31620.9,0
06-01-2020 10:00,31622.6,31625.65,31568.8,31590.7,0
06-01-2020 10:05,31596.8,31606.85,31583.75,31595.4,0
06-01-2020 10:10,31594.4,31595.75,31573.85,31586.4,0
06-01-2020 10:15,31585.4,31598.2,31580.9,31582.2,0
06-01-2020 10:20,31582.1,31586.1,31545.4,31546.2,0
06-01-2020 10:25,31546.9,31556.45,31528.3,31546.7,0
06-01-2020 10:30,31547.8,31594.15,31547.75,31576.6,0
06-01-2020 10:35,31577.4,31579.4,31554.8,31566.2,0
06-01-2020 10:40,31563.7,31572.85,31551.95,31559.1,0
06-01-2020 10:45,31554.6,31562.8,31522.35,31530.7,0
06-01-2020 10:50,31524.6,31561.45,31524.55,31530.2,0
06-01-2020 10:55,31525.1,31538.45,31499.15,31511.4,0
06-01-2020 11:00,31510.5,31512.75,31478.75,31503.9,0
06-01-2020 11:05,31504.9,31517.6,31497.7,31497.7,0
06-01-2020 11:10,31494.8,31502.7,31482.4,31487,0
06-01-2020 11:15,31485.9,31487.05,31452.75,31463.7,0
06-01-2020 11:20,31459.4,31474.7,31446.9,31457.8,0
06-01-2020 11:25,31450,31451.75,31414.35,31420.3,0
06-01-2020 11:30,31419.3,31434.85,31403,31428.3,0
06-01-2020 11:35,31429.3,31429.3,31403.7,31421.8,0
06-01-2020 11:40,31420.4,31426.4,31379,31384.7,0
06-01-2020 11:45,31382.8,31404.15,31367.4,31395.2,0
06-01-2020 11:50,31396.6,31423.45,31388.8,31409.2,0
06-01-2020 11:55,31407.2,31418.15,31403.55,31414.9,0
06-01-2020 12:00,31414.3,31424.2,31384.3,31385.2,0
06-01-2020 12:05,31388.4,31394.6,31373.9,31375.1,0
06-01-2020 12:10,31372.5,31396.45,31355,31392.1,0
06-01-2020 12:15,31388.6,31402.6,31386,31400.1,0
06-01-2020 12:20,31397.7,31423.3,31396,31419.4,0
06-01-2020 12:25,31417,31428.05,31396,31398.7,0
06-01-2020 12:30,31394.3,31405.45,31384.25,31398.5,0
06-01-2020 12:35,31400.2,31401.55,31368.3,31370.9,0
06-01-2020 12:40,31368.3,31371.85,31338.05,31343.2,0
06-01-2020 12:45,31342.7,31353.45,31330.75,31342.5,0
06-01-2020 12:50,31340.1,31346.75,31319.2,31336.6,0
06-01-2020 12:55,31332.2,31347.45,31327.2,31336.2,0
06-01-2020 13:00,31336.8,31390.6,31336.3,31353.1,0
06-01-2020 13:05,31357.2,31398.6,31350.7,31381.9,0
06-01-2020 13:10,31380.6,31385.35,31351.2,31357.4,0
06-01-2020 13:15,31355.7,31369.25,31332.7,31344.4,0
06-01-2020 13:20,31344.4,31354.75,31337.7,31351.4,0
06-01-2020 13:25,31348.7,31363.1,31348.15,31357.9,0
06-01-2020 13:30,31358.7,31361.85,31346.9,31360.3,0
06-01-2020 13:35,31359.3,31371.5,31348.3,31368.1,0
06-01-2020 13:40,31367.6,31389.9,31365.55,31367.6,0
06-01-2020 13:45,31366.8,31384.45,31363.8,31371.1,0
06-01-2020 13:50,31369.4,31370.15,31351.9,31355.7,0
06-01-2020 13:55,31354.8,31360.2,31322.6,31346.1,0
06-01-2020 14:00,31346.9,31348.55,31291.15,31298.2,0
06-01-2020 14:05,31294.2,31334.45,31294.25,31321.7,0
06-01-2020 14:10,31319.4,31323.5,31253.55,31256.1,0
06-01-2020 14:15,31256.1,31275.5,31228.45,31235.2,0
06-01-2020 14:20,31235.2,31235.35,31204.9,31216.2,0
06-01-2020 14:25,31219.6,31245.95,31211.7,31243.4,0
06-01-2020 14:30,31244.7,31247.25,31215.75,31227.6,0
06-01-2020 14:35,31223.7,31227.55,31170.55,31182.1,0
06-01-2020 14:40,31182.4,31209.6,31171.95,31192.8,0
06-01-2020 14:45,31192.1,31229,31186.95,31219.9,0
06-01-2020 14:50,31216.9,31321.95,31201.75,31289.6,0
06-01-2020 14:55,31293.1,31297.2,31230.95,31254.3,0
06-01-2020 15:00,31251.2,31275.45,31236.55,31236.6,0
06-01-2020 15:05,31244.1,31247.6,31206.55,31211.8,0
06-01-2020 15:10,31211.1,31262.35,31211.1,31240.8,0
06-01-2020 15:15,31242.2,31246.45,31223.3,31242.2,0
06-01-2020 15:20,31240.4,31260.7,31226.15,31238.3,0
06-01-2020 15:25,31238.7,31256.35,31224.9,31228.7,0
07-01-2020 09:15,31598.1,31754.6,31566.05,31751.1,0
07-01-2020 09:20,31747.5,31825.35,31747.5,31781.6,0
07-01-2020 09:25,31777.2,31792.35,31761.4,31772.5,0
07-01-2020 09:30,31770.6,31847.9,31770.6,31800.2,0
07-01-2020 09:35,31799.8,31805.45,31767.65,31805.4,0
07-01-2020 09:40,31803.8,31839,31803.85,31836.1,0
07-01-2020 09:45,31837,31851.45,31773,31773,0
07-01-2020 09:50,31773.4,31776.75,31735.65,31737.1,0
07-01-2020 09:55,31737.8,31766.55,31729.6,31741.6,0
07-01-2020 10:00,31744.1,31744.1,31692.05,31707,0
07-01-2020 10:05,31706.4,31707.7,31656.75,31696.8,0
07-01-2020 10:10,31697.2,31732.1,31696.25,31729.8,0
07-01-2020 10:15,31728.4,31734.15,31673.8,31691.9,0
07-01-2020 10:20,31691.5,31707.75,31686,31700.1,0
07-01-2020 10:25,31700.2,31707.55,31680.85,31706.3,0
07-01-2020 10:30,31706.4,31710.55,31680.7,31701.7,0
07-01-2020 10:35,31701.4,31709,31682.9,31684.6,0
07-01-2020 10:40,31685.4,31708.95,31673.35,31673.3,0
07-01-2020 10:45,31673.2,31685.55,31648.05,31653.6,0
07-01-2020 10:50,31651.9,31656.1,31597.25,31609.1,0
07-01-2020 10:55,31604.6,31612.6,31502.2,31528.7,0
07-01-2020 11:00,31527.8,31528.5,31408,31431.2,0
07-01-2020 11:05,31429.6,31493.6,31420.35,31466.2,0
07-01-2020 11:10,31465.8,31468.55,31404.9,31435.8,0
07-01-2020 11:15,31434,31451.3,31399.4,31430.3,0
07-01-2020 11:20,31430.2,31458.7,31422.5,31457.7,0
07-01-2020 11:25,31456.1,31459.95,31437.65,31447.1,0
07-01-2020 11:30,31446.7,31524.25,31442.5,31517.6,0
07-01-2020 11:35,31518.9,31549.1,31475.6,31486.1,0
07-01-2020 11:40,31486.6,31489.75,31458.4,31483.2,0
07-01-2020 11:45,31482.4,31483.8,31449.05,31452.7,0
07-01-2020 11:50,31451.8,31484.85,31442.1,31467.4,0
07-01-2020 11:55,31466.2,31473.45,31442.9,31451,0
07-01-2020 12:00,31449.8,31478.35,31443.05,31471.6,0
07-01-2020 12:05,31472.9,31501.85,31471.2,31486.8,0
07-01-2020 12:10,31489.4,31514.85,31482.4,31490.9,0
07-01-2020 12:15,31491.7,31493.6,31455.65,31470.8,0
07-01-2020 12:20,31472,31472.55,31441.3,31452.8,0
07-01-2020 12:25,31449.7,31451.7,31412.8,31415.3,0
07-01-2020 12:30,31417.1,31420.2,31382.05,31409.8,0
07-01-2020 12:35,31410.6,31439.35,31407.4,31432.1,0
07-01-2020 12:40,31432.1,31442.7,31416.65,31429.2,0
07-01-2020 12:45,31428.8,31467.85,31427.5,31461.8,0
07-01-2020 12:50,31461.3,31463.15,31422.65,31436.5,0
07-01-2020 12:55,31436.6,31436.6,31389.85,31393.3,0
07-01-2020 13:00,31392.4,31392.4,31333.15,31334.4,0
07-01-2020 13:05,31332.3,31337.4,31259.45,31293.2,0
07-01-2020 13:10,31290.3,31323.5,31284.6,31298.3,0
07-01-2020 13:15,31294.6,31294.6,31241.85,31269.2,0
07-01-2020 13:20,31268.2,31282.75,31237.9,31280.8,0
07-01-2020 13:25,31282.7,31306.7,31218.75,31224.7,0
07-01-2020 13:30,31225,31262.05,31200.9,31257.5,0
07-01-2020 13:35,31256.3,31292.95,31246.5,31257.7,0
07-01-2020 13:40,31256.7,31289.85,31241.25,31265.6,0
07-01-2020 13:45,31265.8,31354.75,31262,31350.8,0
07-01-2020 13:50,31348.6,31392.35,31316.6,31347.7,0
07-01-2020 13:55,31348.6,31370.05,31298.9,31307.7,0
07-01-2020 14:00,31306.7,31349.4,31302.8,31335.2,0
07-01-2020 14:05,31330.4,31333.85,31269.15,31322.5,0
07-01-2020 14:10,31309.6,31341.3,31288.35,31326.9,0
07-01-2020 14:15,31329.1,31349.5,31309.5,31329.7,0
07-01-2020 14:20,31330.7,31348.35,31305.15,31312.1,0
07-01-2020 14:25,31311.8,31338.6,31296.75,31332.9,0
07-01-2020 14:30,31332,31392.45,31330.6,31366.4,0
07-01-2020 14:35,31365.7,31366.4,31331.95,31346.9,0
07-01-2020 14:40,31346.9,31346.9,31317.3,31321.1,0
07-01-2020 14:45,31319.6,31319.75,31289.2,31307.1,0
07-01-2020 14:50,31311.8,31373.5,31300.3,31346.9,0
07-01-2020 14:55,31348.8,31352.3,31323.6,31338.2,0
07-01-2020 15:00,31341,31369.25,31324.95,31346.6,0
07-01-2020 15:05,31347.7,31381.8,31344.8,31381.8,0
07-01-2020 15:10,31380.8,31403.9,31380.8,31403.9,0
07-01-2020 15:15,31402.4,31443.35,31399.1,31443.3,0
07-01-2020 15:20,31441.8,31442,31401.85,31429.1,0
07-01-2020 15:25,31433.2,31438.4,31400.95,31409.1,0
08-01-2020 09:15,30995.5,31078.25,30899.55,30940.2,0
08-01-2020 09:20,30934.8,31089.9,30931.45,31031.7,0
08-01-2020 09:25,31037,31084.7,31011.55,31070.1,0
08-01-2020 09:30,31067.2,31102.55,31030.95,31061.5,0
08-01-2020 09:35,31060.8,31083.25,31047.15,31081.1,0
08-01-2020 09:40,31082.4,31275.25,31069.5,31250.7,0
08-01-2020 09:45,31252,31354.85,31205.55,31253.8,0
08-01-2020 09:50,31253.6,31255.25,31178.4,31197.4,0
08-01-2020 09:55,31199.3,31254.85,31188.9,31188.9,0
08-01-2020 10:00,31190.7,31207.75,31162.5,31163.9,0
08-01-2020 10:05,31157.2,31218.05,31156.15,31216.2,0
08-01-2020 10:10,31217.6,31239.3,31188.4,31201.4,0
08-01-2020 10:15,31203.8,31298.05,31203.8,31279.3,0
08-01-2020 10:20,31275.9,31293.1,31250.2,31256.7,0
08-01-2020 10:25,31257.2,31272.95,31230.1,31255.3,0
08-01-2020 10:30,31253.9,31260.85,31222.05,31240.6,0
08-01-2020 10:35,31237.6,31239.5,31206.35,31218.1,0
08-01-2020 10:40,31217.8,31220.8,31189.7,31192.8,0
08-01-2020 10:45,31192.6,31246.55,31181.4,31226.3,0
08-01-2020 10:50,31227.5,31230.6,31202.3,31206.2,0
08-01-2020 10:55,31204.3,31208.45,31135.65,31145.8,0
08-01-2020 11:00,31143,31183.5,31141.9,31180.1,0
08-01-2020 11:05,31179.7,31185.2,31132.25,31139.8,0
08-01-2020 11:10,31133.8,31135.05,31106.3,31119.4,0
08-01-2020 11:15,31116.5,31137.1,31094.15,31137.1,0
08-01-2020 11:20,31134.2,31144.15,31115.4,31115.4,0
08-01-2020 11:25,31115.2,31118.75,31090.5,31107.3,0
08-01-2020 11:30,31109.9,31122.5,31080.6,31088.8,0
08-01-2020 11:35,31087.6,31116.1,31079.15,31100.3,0
08-01-2020 11:40,31100.8,31111.6,31088,31088.2,0
08-01-2020 11:45,31087.6,31092.75,31050.5,31074.5,0
08-01-2020 11:50,31076.4,31131.55,31076.4,31088.3,0
08-01-2020 11:55,31086.8,31120,31083.5,31115.6,0
08-01-2020 12:00,31115.2,31122.3,31100.95,31114.8,0
08-01-2020 12:05,31114.8,31116.25,31078.65,31083.7,0
08-01-2020 12:10,31082.9,31109.1,31082.15,31094.7,0
08-01-2020 12:15,31093.9,31099.85,31078.3,31086.2,0
08-01-2020 12:20,31082.2,31130.2,31082,31110.7,0
08-01-2020 12:25,31111.7,31145.85,31111.7,31129.9,0
08-01-2020 12:30,31130.9,31191.95,31129.15,31187.9,0
08-01-2020 12:35,31188,31255,31174.5,31237.3,0
08-01-2020 12:40,31240.1,31243.4,31212.5,31220.1,0
08-01-2020 12:45,31219.1,31252.55,31218.85,31252.6,0
08-01-2020 12:50,31250.5,31251.65,31210.3,31219.7,0
08-01-2020 12:55,31218.4,31247.2,31216.15,31227.4,0
08-01-2020 13:00,31228.3,31279.15,31222.95,31275.7,0
08-01-2020 13:05,31276.1,31282.75,31212.2,31217.1,0
08-01-2020 13:10,31221.2,31221.4,31184.05,31197.1,0
08-01-2020 13:15,31195.3,31201.25,31152.4,31166.4,0
08-01-2020 13:20,31167.5,31209.3,31162.55,31192.6,0
08-01-2020 13:25,31192.2,31213.95,31189.15,31211.2,0
08-01-2020 13:30,31210.4,31261,31210.4,31241.9,0
